seq,el_1,el_2,el_3
1151,1,20049,[20049]
1152,1,20050,[20050]
1153,1,20051,[20051]
1154,1,20052,[20052]
1155,1,20053,[20053]
1156,1,20054,[20054]
1157,1,20055,[20055]
1158,1,20056,[20056]
1159,1,20057,[20057]
1160,1,20058,[20058]
1161,1,20059,[20059]
1162,1,20060,[20060]
1163,1,20061,[20061]
1164,1,20062,[20062]
1165,1,20063,[20063]
1166,1,20064,[20064]
1167,1,20065,[20065]
1168,1,20066,[20066]
1169,1,20067,[20067]
1170,1,20068,[20068]
1171,1,20069,[20069]
1172,1,20070,[20070]
1173,1,20071,[20071]
1174,1,20072,[20072]
1175,1,20073,[20073]
1176,1,20074,[20074]
1177,1,20075,[20075]
1178,1,20076,[20076]
1179,1,20077,[20077]
1180,1,20078,[20078]
1181,1,20079,[20079]
1182,1,20080,[20080]
1183,1,20081,[20081]
1184,1,20082,[20082]
1185,1,20083,[20083]
1186,1,20084,[20084]
1187,1,20085,[20085]
1188,1,20086,[20086]
1189,1,20087,[20087]
1190,1,20088,[20088]
1191,1,20089,[20089]
1192,1,20090,[20090]
1193,1,20091,[20091]
1194,1,20092,[20092]
1195,1,20093,[20093]
1196,1,20094,[20094]
1197,1,20095,[20095]
1198,1,20096,[20096]
1199,1,20097,[20097]
1200,1,20098,[20098]
1201,1,20099,[20099]
1202,1,20100,[20100]
1203,1,20101,[20101]
1204,1,20102,[20102]
1205,1,20103,[20103]
1206,1,20104,[20104]
1207,1,20105,[20105]
1208,1,20106,[20106]
1209,1,20107,[20107]
1210,1,20108,[20108]
1211,1,20109,[20109]
1212,1,20110,[20110]
1213,1,20111,[20111]
1214,1,20112,[20112]
1215,1,20113,[20113]
1216,1,20114,[20114]
1217,1,20115,[20115]
1218,1,20116,[20116]
1219,1,20117,[20117]
1220,1,20118,[20118]
1221,1,20119,[20119]
1222,1,20120,[20120]
1223,1,20121,[20121]
1224,1,20122,[20122]
1225,1,20123,[20123]
1226,1,20124,[20124]
1227,1,20125,[20125]
1228,1,20126,[20126]
1229,1,20127,[20127]
1230,1,20128,[20128]
1231,1,20129,[20129]
1232,1,20130,[20130]
1233,1,20131,[20131]
1234,1,20132,[20132]
1235,1,20133,[20133]
1236,1,20134,[20134]
1237,1,20135,[20135]
1238,1,20136,[20136]
1239,1,20137,[20137]
1240,1,20138,[20138]
1241,1,20139,[20139]
1242,1,20140,[20140]
1243,1,20141,[20141]
1244,1,20142,[20142]
1245,1,20143,[20143]
1246,1,20144,[20144]
1247,1,20145,[20145]
1248,1,20146,[20146]
1249,1,20147,[20147]
1250,1,20148,[20148]
1251,1,20149,[20149]
1252,1,20150,[20150]
1253,1,20151,[20151]
1254,1,20152,[20152]
1255,1,20153,[20153]
1256,1,20154,[20154]
1257,1,20155,[20155]
1258,1,20156,[20156]
1259,1,20157,[20157]
1260,1,20158,[20158]
1261,1,20159,[20159]
1262,1,20160,[20160]
1263,1,20161,[20161]
1264,1,20162,[20162]
1265,1,20163,[20163]
1266,1,20164,[20164]
1267,1,20165,[20165]
1268,1,20166,[20166]
1269,1,20167,[20167]
1270,1,20168,[20168]
1271,1,20169,[20169]
1272,1,20170,[20170]
1273,1,20171,[20171]
1274,1,20172,[20172]
1275,1,20173,[20173]
1276,1,20174,[20174]
1277,1,20175,[20175]
1278,1,20176,[20176]
1279,1,20177,[20177]
1280,1,20178,[20178]
1281,1,20179,[20179]
1282,1,20180,[20180]
1283,1,20181,[20181]
1284,1,20182,[20182]
1285,1,20183,[20183]
1286,1,20184,[20184]
1287,1,20185,[20185]
1288,1,20186,[20186]
1289,1,20187,[20187]
1290,1,20188,[20188]
1291,1,20189,[20189]
1292,1,20190,[20190]
1293,1,20191,[20191]
1294,1,20192,[20192]
1295,1,20193,[20193]
1296,1,20194,[20194]
1297,1,20195,[20195]
1298,1,20196,[20196]
1299,1,20197,[20197]
1300,1,20198,[20198]
1301,1,20199,[20199]
1302,1,20200,[20200]
1303,1,20201,[20201]
1304,1,20202,[20202]
1305,1,20203,[20203]
1306,1,20204,[20204]
1307,1,20205,[20205]
1308,1,20206,[20206]
1309,1,20207,[20207]
1310,1,20208,[20208]
1311,1,20209,[20209]
1312,1,20210,[20210]
1313,1,20211,[20211]
1314,1,20212,[20212]
1315,1,20213,[20213]
1316,1,20214,[20214]
1317,1,20215,[20215]
1318,1,20216,[20216]
1319,1,20217,[20217]
1320,1,20218,[20218]
1321,1,20219,[20219]
1322,1,20220,[20220]
1323,1,20221,[20221]
1324,1,20222,[20222]
1325,1,20223,[20223]
1326,1,20224,[20224]
1327,1,20225,[20225]
1328,1,20226,[20226]
1329,1,20227,[20227]
1330,1,20228,[20228]
1331,1,20229,[20229]
1332,1,20230,[20230]
1333,1,20231,[20231]
1334,1,20232,[20232]
1335,1,20233,[20233]
1336,1,20234,[20234]
1337,1,20235,[20235]
1338,1,20236,[20236]
1339,1,20237,[20237]
1340,1,20238,[20238]
1341,1,20239,[20239]
1342,1,20240,[20240]
1343,1,20241,[20241]
1344,1,20242,[20242]
1345,1,20243,[20243]
1346,1,20244,[20244]
1347,1,20245,[20245]
1348,1,20246,[20246]
1349,1,20247,[20247]
1350,1,20248,[20248]
1351,1,20249,[20249]
1352,1,20250,[20250]
1353,1,20251,[20251]
1354,1,20252,[20252]
1355,1,20253,[20253]
1356,1,20254,[20254]
1357,1,20255,[20255]
1358,1,20256,[20256]
1359,1,20257,[20257]
1360,1,20258,[20258]
1361,1,20259,[20259]
1362,1,20260,[20260]
1363,1,20261,[20261]
1364,1,20262,[20262]
1365,1,20263,[20263]
1366,1,20264,[20264]
1367,1,20265,[20265]
1368,1,20266,[20266]
1369,1,20267,[20267]
1370,1,20268,[20268]
1371,1,20269,[20269]
1372,1,20270,[20270]
1373,1,20271,[20271]
1374,1,20272,[20272]
1375,1,20273,[20273]
1376,1,20274,[20274]
1377,1,20275,[20275]
1378,1,20276,[20276]
1379,1,20277,[20277]
1380,1,20278,[20278]
1381,1,20279,[20279]
1382,1,20280,[20280]
1383,1,20281,[20281]
1384,1,20282,[20282]
1385,1,20283,[20283]
1386,1,20284,[20284]
1387,1,20285,[20285]
1388,1,20286,[20286]
1389,1,20287,[20287]
1390,1,20288,[20288]
1391,1,20289,[20289]
1392,1,20290,[20290]
1393,1,20291,[20291]
1394,1,20292,[20292]
1395,1,20293,[20293]
1396,1,20294,[20294]
1397,1,20295,[20295]
1398,1,20296,[20296]
1399,1,20297,[20297]
1400,1,20298,[20298]
1401,1,20299,[20299]
1402,1,20300,[20300]
1403,1,20301,[20301]
1404,1,20302,[20302]
1405,1,20303,[20303]
1406,1,20304,[20304]
1407,1,20305,[20305]
1408,1,20306,[20306]
1409,1,20307,[20307]
1410,1,20308,[20308]
1411,1,20309,[20309]
1412,1,20310,[20310]
1413,1,20311,[20311]
1414,1,20312,[20312]
1415,1,20313,[20313]
1416,1,20314,[20314]
1417,1,20315,[20315]
1418,1,20316,[20316]
1419,1,20317,[20317]
1420,1,20318,[20318]
1421,1,20319,[20319]
1422,1,20320,[20320]
1423,1,20321,[20321]
1424,1,20322,[20322]
1425,1,20323,[20323]
1426,1,20324,[20324]
1427,1,20325,[20325]
1428,1,20326,[20326]
1429,1,20327,[20327]
1430,1,20328,[20328]
1431,1,20329,[20329]
1432,1,20330,[20330]
1433,1,20331,[20331]
1434,1,20332,[20332]
1435,1,20333,[20333]
1436,1,20334,[20334]
1437,1,20335,[20335]
1438,1,20336,[20336]
1439,1,20337,[20337]
1440,1,20338,[20338]
1441,1,20339,[20339]
1442,1,20340,[20340]
1443,1,20341,[20341]
1444,1,20342,[20342]
1445,1,20343,[20343]
1446,1,20344,[20344]
1447,1,20345,[20345]
1448,1,20346,[20346]
1449,1,20347,[20347]
1450,1,20348,[20348]
1451,1,20349,[20349]
1452,1,20350,[20350]
1453,1,20351,[20351]
1454,1,20352,[20352]
1455,1,20353,[20353]
1456,1,20354,[20354]
1457,1,20355,[20355]
1458,1,20356,[20356]
1459,1,20357,[20357]
1460,1,20358,[20358]
1461,1,20359,[20359]
1462,1,20360,[20360]
1463,1,20361,[20361]
1464,1,20362,[20362]
1465,1,20363,[20363]
1466,1,20364,[20364]
1467,1,20365,[20365]
1468,1,20366,[20366]
1469,1,20367,[20367]
1470,1,20368,[20368]
1471,1,20369,[20369]
1472,1,20370,[20370]
1473,1,20371,[20371]
1474,1,20372,[20372]
1475,1,20373,[20373]
1476,1,20374,[20374]
1477,1,20375,[20375]
1478,1,20376,[20376]
1479,1,20377,[20377]
1480,1,20378,[20378]
1481,1,20379,[20379]
1482,1,20380,[20380]
1483,1,20381,[20381]
1484,1,20382,[20382]
1485,1,20383,[20383]
1486,1,20384,[20384]
1487,1,20385,[20385]
1488,1,20386,[20386]
1489,1,20387,[20387]
1490,1,20388,[20388]
1491,1,20389,[20389]
1492,1,20390,[20390]
1493,1,20391,[20391]
1494,1,20392,[20392]
1495,1,20393,[20393]
1496,1,20394,[20394]
1497,1,20395,[20395]
1498,1,20396,[20396]
1499,1,20397,[20397]
1500,1,20398,[20398]
1501,1,20399,[20399]
1502,1,20400,[20400]
1503,1,20401,[20401]
1504,1,20402,[20402]
1505,1,20403,[20403]
1506,1,20404,[20404]
1507,1,20405,[20405]
1508,1,20406,[20406]
1509,1,20407,[20407]
1510,1,20408,[20408]
1511,1,20409,[20409]
1512,1,20410,[20410]
1513,1,20411,[20411]
1514,1,20412,[20412]
1515,1,20413,[20413]
1516,1,20414,[20414]
1517,1,20415,[20415]
1518,1,20416,[20416]
1519,1,20417,[20417]
1520,1,20418,[20418]
1521,1,20419,[20419]
1522,1,20420,[20420]
1523,1,20421,[20421]
1524,1,20422,[20422]
1525,1,20423,[20423]
1526,1,20424,[20424]
1527,1,20425,[20425]
1528,1,20426,[20426]
1529,1,20427,[20427]
1530,1,20428,[20428]
1531,1,20429,[20429]
1532,1,20430,[20430]
1533,1,20431,[20431]
1534,1,20432,[20432]
1535,1,20433,[20433]
1536,1,20434,[20434]
1537,1,20435,[20435]
1538,1,20436,[20436]
1539,1,20437,[20437]
1540,1,20438,[20438]
1541,1,20439,[20439]
1542,1,20440,[20440]
1543,1,20441,[20441]
1544,1,20442,[20442]
1545,1,20443,[20443]
1546,1,20444,[20444]
1547,1,20445,[20445]
1548,1,20446,[20446]
1549,1,20447,[20447]
1550,1,20448,[20448]
1551,1,20449,[20449]
1552,1,20450,[20450]
1553,1,20451,[20451]
1554,1,20452,[20452]
1555,1,20453,[20453]
1556,1,20454,[20454]
1557,1,20455,[20455]
1558,1,20456,[20456]
1559,1,20457,[20457]
1560,1,20458,[20458]
1561,1,20459,[20459]
1562,1,20460,[20460]
1563,1,20461,[20461]
1564,1,20462,[20462]
1565,1,20463,[20463]
1566,1,20464,[20464]
1567,1,20465,[20465]
1568,1,20466,[20466]
1569,1,20467,[20467]
1570,1,20468,[20468]
1571,1,20469,[20469]
1572,1,20470,[20470]
1573,1,20471,[20471]
1574,1,20472,[20472]
1575,1,20473,[20473]
1576,1,20474,[20474]
1577,1,20475,[20475]
1578,1,20476,[20476]
1579,1,20477,[20477]
1580,1,20478,[20478]
1581,1,20479,[20479]
1582,1,20480,[20480]
1583,1,20481,[20481]
1584,1,20482,[20482]
1585,1,20483,[20483]
1586,1,20484,[20484]
1587,1,20485,[20485]
1588,1,20486,[20486]
1589,1,20487,[20487]
1590,1,20488,[20488]
1591,1,20489,[20489]
1592,1,20490,[20490]
1593,1,20491,[20491]
1594,1,20492,[20492]
1595,1,20493,[20493]
1596,1,20494,[20494]
1597,1,20495,[20495]
1598,1,20496,[20496]
1599,1,20497,[20497]
1600,1,20498,[20498]
1601,1,20499,[20499]
1602,1,20500,[20500]
1603,1,20501,[20501]
1604,1,20502,[20502]
1605,1,20503,[20503]
1606,1,20504,[20504]
1607,1,20505,[20505]
1608,1,20506,[20506]
1609,1,20507,[20507]
1610,1,20508,[20508]
1611,1,20509,[20509]
1612,1,20510,[20510]
1613,1,20511,[20511]
1614,1,20512,[20512]
1615,1,20513,[20513]
1616,1,20514,[20514]
1617,1,20515,[20515]
1618,1,20516,[20516]
1619,1,20517,[20517]
1620,1,20518,[20518]
1621,1,20519,[20519]
1622,1,20520,[20520]
1623,1,20521,[20521]
1624,1,20522,[20522]
1625,1,20523,[20523]
1626,1,20524,[20524]
1627,1,20525,[20525]
1628,1,20526,[20526]
1629,1,20527,[20527]
1630,1,20528,[20528]
1631,1,20529,[20529]
1632,1,20530,[20530]
1633,1,20531,[20531]
1634,1,20532,[20532]
1635,1,20533,[20533]
1636,1,20534,[20534]
1637,1,20535,[20535]
1638,1,20536,[20536]
1639,1,20537,[20537]
1640,1,20538,[20538]
1641,1,20539,[20539]
1642,1,20540,[20540]
1643,1,20541,[20541]
1644,1,20542,[20542]
1645,1,20543,[20543]
1646,1,20544,[20544]
1647,1,20545,[20545]
1648,1,20546,[20546]
1649,1,20547,[20547]
1650,1,20548,[20548]
1651,1,20549,[20549]
1652,1,20550,[20550]
1653,1,20551,[20551]
1654,1,20552,[20552]
1655,1,20553,[20553]
1656,1,20554,[20554]
1657,1,20555,[20555]
1658,1,20556,[20556]
1659,1,20557,[20557]
1660,1,20558,[20558]
1661,1,20559,[20559]
1662,1,20560,[20560]
1663,1,20561,[20561]
1664,1,20562,[20562]
1665,1,20563,[20563]
1666,1,20564,[20564]
1667,1,20565,[20565]
1668,1,20566,[20566]
1669,1,20567,[20567]
1670,1,20568,[20568]
1671,1,20569,[20569]
1672,1,20570,[20570]
1673,1,20571,[20571]
1674,1,20572,[20572]
1675,1,20573,[20573]
1676,1,20574,[20574]
1677,1,20575,[20575]
1678,1,20576,[20576]
1679,1,20577,[20577]
1680,1,20578,[20578]
1681,1,20579,[20579]
1682,1,20580,[20580]
1683,1,20581,[20581]
1684,1,20582,[20582]
1685,1,20583,[20583]
1686,1,20584,[20584]
1687,1,20585,[20585]
1688,1,20586,[20586]
1689,1,20587,[20587]
1690,1,20588,[20588]
1691,1,20589,[20589]
1692,1,20590,[20590]
1693,1,20591,[20591]
1694,1,20592,[20592]
1695,1,20593,[20593]
1696,1,20594,[20594]
1697,1,20595,[20595]
1698,1,20596,[20596]
1699,1,20597,[20597]
1700,1,20598,[20598]
1701,1,20599,[20599]
1702,1,20600,[20600]
1703,1,20601,[20601]
1704,1,20602,[20602]
1705,1,20603,[20603]
1706,1,20604,[20604]
1707,1,20605,[20605]
1708,1,20606,[20606]
1709,1,20607,[20607]
1710,1,20608,[20608]
1711,1,20609,[20609]
1712,1,20610,[20610]
1713,1,20611,[20611]
1714,1,20612,[20612]
1715,1,20613,[20613]
1716,1,20614,[20614]
1717,1,20615,[20615]
1718,1,20616,[20616]
1719,1,20617,[20617]
1720,1,20618,[20618]
1721,1,20619,[20619]
1722,1,20620,[20620]
1723,1,20621,[20621]
1724,1,20622,[20622]
1725,1,20623,[20623]
1726,1,20624,[20624]
1727,1,20625,[20625]
1728,1,20626,[20626]
1729,1,20627,[20627]
1730,1,20628,[20628]
1731,1,20629,[20629]
1732,1,20630,[20630]
1733,1,20631,[20631]
1734,1,20632,[20632]
1735,1,20633,[20633]
1736,1,20634,[20634]
1737,1,20635,[20635]
1738,1,20636,[20636]
1739,1,20637,[20637]
1740,1,20638,[20638]
1741,1,20639,[20639]
1742,1,20640,[20640]
1743,1,20641,[20641]
1744,1,20642,[20642]
1745,1,20643,[20643]
1746,1,20644,[20644]
1747,1,20645,[20645]
1748,1,20646,[20646]
1749,1,20647,[20647]
1750,1,20648,[20648]
1751,1,20649,[20649]
1752,1,20650,[20650]
1753,1,20651,[20651]
1754,1,20652,[20652]
1755,1,20653,[20653]
1756,1,20654,[20654]
1757,1,20655,[20655]
1758,1,20656,[20656]
1759,1,20657,[20657]
1760,1,20658,[20658]
1761,1,20659,[20659]
1762,1,20660,[20660]
1763,1,20661,[20661]
1764,1,20662,[20662]
1765,1,20663,[20663]
1766,1,20664,[20664]
1767,1,20665,[20665]
1768,1,20666,[20666]
1769,1,20667,[20667]
1770,1,20668,[20668]
1771,1,20669,[20669]
1772,1,20670,[20670]
1773,1,20671,[20671]
1774,1,20672,[20672]
1775,1,20673,[20673]
1776,1,20674,[20674]
1777,1,20675,[20675]
1778,1,20676,[20676]
1779,1,20677,[20677]
1780,1,20678,[20678]
1781,1,20679,[20679]
1782,1,20680,[20680]
1783,1,20681,[20681]
1784,1,20682,[20682]
1785,1,20683,[20683]
1786,1,20684,[20684]
1787,1,20685,[20685]
1788,1,20686,[20686]
1789,1,20687,[20687]
1790,1,20688,[20688]
1791,1,20689,[20689]
1792,1,20690,[20690]
1793,1,20691,[20691]
1794,1,20692,[20692]
1795,1,20693,[20693]
1796,1,20694,[20694]
1797,1,20695,[20695]
1798,1,20696,[20696]
1799,1,20697,[20697]
1800,1,20698,[20698]
1801,1,20699,[20699]
1802,1,20700,[20700]
1803,1,20701,[20701]
1804,1,20702,[20702]
1805,1,20703,[20703]
1806,1,20704,[20704]
1807,1,20705,[20705]
1808,1,20706,[20706]
1809,1,20707,[20707]
1810,1,20708,[20708]
1811,1,20709,[20709]
1812,1,20710,[20710]
1813,1,20711,[20711]
1814,1,20712,[20712]
1815,1,20713,[20713]
1816,1,20714,[20714]
1817,1,20715,[20715]
1818,1,20716,[20716]
1819,1,20717,[20717]
1820,1,20718,[20718]
1821,1,20719,[20719]
1822,1,20720,[20720]
1823,1,20721,[20721]
1824,1,20722,[20722]
1825,1,20723,[20723]
1826,1,20724,[20724]
1827,1,20725,[20725]
1828,1,20726,[20726]
1829,1,20727,[20727]
1830,1,20728,[20728]
1831,1,20729,[20729]
1832,1,20730,[20730]
1833,1,20731,[20731]
1834,1,20732,[20732]
1835,1,20733,[20733]
1836,1,20734,[20734]
1837,1,20735,[20735]
1838,1,20736,[20736]
1839,1,20737,[20737]
1840,1,20738,[20738]
1841,1,20739,[20739]
1842,1,20740,[20740]
1843,1,20741,[20741]
1844,1,20742,[20742]
1845,1,20743,[20743]
1846,1,20744,[20744]
1847,1,20745,[20745]
1848,1,20746,[20746]
1849,1,20747,[20747]
1850,1,20748,[20748]
1851,1,20749,[20749]
1852,1,20750,[20750]
1853,1,20751,[20751]
1854,1,20752,[20752]
1855,1,20753,[20753]
1856,1,20754,[20754]
1857,1,20755,[20755]
1858,1,20756,[20756]
1859,1,20757,[20757]
1860,1,20758,[20758]
1861,1,20759,[20759]
1862,1,20760,[20760]
1863,1,20761,[20761]
1864,1,20762,[20762]
1865,1,20763,[20763]
1866,1,20764,[20764]
1867,1,20765,[20765]
1868,1,20766,[20766]
1869,1,20767,[20767]
1870,1,20768,[20768]
1871,1,20769,[20769]
1872,1,20770,[20770]
1873,1,20771,[20771]
1874,1,20772,[20772]
1875,1,20773,[20773]
1876,1,20774,[20774]
1877,1,20775,[20775]
1878,1,20776,[20776]
1879,1,20777,[20777]
1880,1,20778,[20778]
1881,1,20779,[20779]
1882,1,20780,[20780]
1883,1,20781,[20781]
1884,1,20782,[20782]
1885,1,20783,[20783]
1886,1,20784,[20784]
1887,1,20785,[20785]
1888,1,20786,[20786]
1889,1,20787,[20787]
1890,1,20788,[20788]
1891,1,20789,[20789]
1892,1,20790,[20790]
1893,1,20791,[20791]
1894,1,20792,[20792]
1895,1,20793,[20793]
1896,1,20794,[20794]
1897,1,20795,[20795]
1898,1,20796,[20796]
1899,1,20797,[20797]
1900,1,20798,[20798]
1901,1,20799,[20799]
1902,1,20800,[20800]
1903,1,20801,[20801]
1904,1,20802,[20802]
1905,1,20803,[20803]
1906,1,20804,[20804]
1907,1,20805,[20805]
1908,1,20806,[20806]
1909,1,20807,[20807]
1910,1,20808,[20808]
1911,1,20809,[20809]
1912,1,20810,[20810]
1913,1,20811,[20811]
1914,1,20812,[20812]
1915,1,20813,[20813]
1916,1,20814,[20814]
1917,1,20815,[20815]
1918,1,20816,[20816]
1919,1,20817,[20817]
1920,1,20818,[20818]
1921,1,20819,[20819]
1922,1,20820,[20820]
1923,1,20821,[20821]
1924,1,20822,[20822]
1925,1,20823,[20823]
1926,1,20824,[20824]
1927,1,20825,[20825]
1928,1,20826,[20826]
1929,1,20827,[20827]
1930,1,20828,[20828]
1931,1,20829,[20829]
1932,1,20830,[20830]
1933,1,20831,[20831]
1934,1,20832,[20832]
1935,1,20833,[20833]
1936,1,20834,[20834]
1937,1,20835,[20835]
1938,1,20836,[20836]
1939,1,20837,[20837]
1940,1,20838,[20838]
1941,1,20839,[20839]
1942,1,20840,[20840]
1943,1,20841,[20841]
1944,1,20842,[20842]
1945,1,20843,[20843]
1946,1,20844,[20844]
1947,1,20845,[20845]
1948,1,20846,[20846]
1949,1,20847,[20847]
1950,1,20848,[20848]
1951,1,20849,[20849]
1952,1,20850,[20850]
1953,1,20851,[20851]
1954,1,20852,[20852]
1955,1,20853,[20853]
1956,1,20854,[20854]
1957,1,20855,[20855]
1958,1,20856,[20856]
1959,1,20857,[20857]
1960,1,20858,[20858]
1961,1,20859,[20859]
1962,1,20860,[20860]
1963,1,20861,[20861]
1964,1,20862,[20862]
1965,1,20863,[20863]
1966,1,20864,[20864]
1967,1,20865,[20865]
1968,1,20866,[20866]
1969,1,20867,[20867]
1970,1,20868,[20868]
1971,1,20869,[20869]
1972,1,20870,[20870]
1973,1,20871,[20871]
1974,1,20872,[20872]
1975,1,20873,[20873]
1976,1,20874,[20874]
1977,1,20875,[20875]
1978,1,20876,[20876]
1979,1,20877,[20877]
1980,1,20878,[20878]
1981,1,20879,[20879]
1982,1,20880,[20880]
1983,1,20881,[20881]
1984,1,20882,[20882]
1985,1,20883,[20883]
1986,1,20884,[20884]
1987,1,20885,[20885]
1988,1,20886,[20886]
1989,1,20887,[20887]
1990,1,20888,[20888]
1991,1,20889,[20889]
1992,1,20890,[20890]
1993,1,20891,[20891]
1994,1,20892,[20892]
1995,1,20893,[20893]
1996,1,20894,[20894]
1997,1,20895,[20895]
1998,1,20896,[20896]
1999,1,20897,[20897]
2000,1,20898,[20898]
2001,1,20899,[20899]
2002,1,20900,[20900]
2003,1,20901,[20901]
2004,1,20902,[20902]
2005,1,20903,[20903]
2006,1,20904,[20904]
2007,1,20905,[20905]
2008,1,20906,[20906]
2009,1,20907,[20907]
2010,1,20908,[20908]
2011,1,20909,[20909]
2012,1,20910,[20910]
2013,1,20911,[20911]
2014,1,20912,[20912]
2015,1,20913,[20913]
2016,1,20914,[20914]
2017,1,20915,[20915]
2018,1,20916,[20916]
2019,1,20917,[20917]
2020,1,20918,[20918]
2021,1,20919,[20919]
2022,1,20920,[20920]
2023,1,20921,[20921]
2024,1,20922,[20922]
2025,1,20923,[20923]
2026,1,20924,[20924]
2027,1,20925,[20925]
2028,1,20926,[20926]
2029,1,20927,[20927]
2030,1,20928,[20928]
2031,1,20929,[20929]
2032,1,20930,[20930]
2033,1,20931,[20931]
2034,1,20932,[20932]
2035,1,20933,[20933]
2036,1,20934,[20934]
2037,1,20935,[20935]
2038,1,20936,[20936]
2039,1,20937,[20937]
2040,1,20938,[20938]
2041,1,20939,[20939]
2042,1,20940,[20940]
2043,1,20941,[20941]
2044,1,20942,[20942]
2045,1,20943,[20943]
2046,1,20944,[20944]
2047,1,20945,[20945]
2048,1,20946,[20946]
2049,1,20947,[20947]
2050,1,20948,[20948]
2051,1,20949,[20949]
2052,1,20950,[20950]
2053,1,20951,[20951]
2054,1,20952,[20952]
2055,1,20953,[20953]
2056,1,20954,[20954]
2057,1,20955,[20955]
2058,1,20956,[20956]
2059,1,20957,[20957]
2060,1,20958,[20958]
2061,1,20959,[20959]
2062,1,20960,[20960]
2063,1,20961,[20961]
2064,1,20962,[20962]
2065,1,20963,[20963]
2066,1,20964,[20964]
2067,1,20965,[20965]
2068,1,20966,[20966]
2069,1,20967,[20967]
2070,1,20968,[20968]
2071,1,20969,[20969]
2072,1,20970,[20970]
2073,1,20971,[20971]
2074,1,20972,[20972]
2075,1,20973,[20973]
2076,1,20974,[20974]
2077,1,20975,[20975]
2078,1,20976,[20976]
2079,1,20977,[20977]
2080,1,20978,[20978]
2081,1,20979,[20979]
2082,1,20980,[20980]
2083,1,20981,[20981]
2084,1,20982,[20982]
2085,1,20983,[20983]
2086,1,20984,[20984]
2087,1,20985,[20985]
2088,1,20986,[20986]
2089,1,20987,[20987]
2090,1,20988,[20988]
2091,1,20989,[20989]
2092,1,20990,[20990]
2093,1,20991,[20991]
2094,1,20992,[20992]
2095,1,20993,[20993]
